Date,FEZ,GLD,TLT,VOO
2022-06-16,30.764022827148438,172.69000244140625,95.20722198486328,317.26171875
2022-06-17,30.92125129699707,171.27000427246094,95.51402282714844,318.0900573730469
2022-06-21,31.38619041442871,170.6300048828125,93.89482116699219,325.8834533691406
2022-06-22,31.207712173461914,171.30999755859375,96.47702026367188,325.19635009765625
2022-06-23,31.08277130126953,170.25999450683594,97.26954650878906,328.61309814453125
2022-06-24,32.12690353393555,170.08999633789062,95.92308807373047,338.8442687988281
2022-06-27,31.85024642944336,169.89999389648438,95.10497283935547,337.57366943359375
2022-06-28,31.555753707885742,169.6199951171875,95.54814910888672,330.279052734375
2022-06-29,31.288028717041016,169.49000549316406,97.03945922851562,330.44158935546875
2022-06-30,31.047073364257812,168.4600067138672,97.89161682128906,327.8331298828125
2022-07-01,31.002458572387695,168.32000732421875,98.89664459228516,331.19769287109375
2022-07-05,29.922630310058594,164.75,99.67369079589844,331.7835998535156
2022-07-06,29.94048500061035,162.13999938964844,98.00009155273438,332.9839782714844
2022-07-07,30.395614624023438,162.22999572753906,97.13766479492188,337.8699951171875
2022-07-08,30.395614624023438,162.3000030517578,96.06175231933594,337.6715087890625
2022-07-11,29.78877067565918,161.42999267578125,97.71832275390625,333.8533630371094
2022-07-12,29.717382431030273,160.8300018310547,98.29893493652344,330.7723693847656
2022-07-13,29.78877067565918,161.60000610351562,99.42605590820312,329.2318420410156
2022-07-14,29.3157958984375,159.3300018310547,98.6148681640625,328.36236572265625
2022-07-15,29.976181030273438,159.00999450683594,99.16991424560547,334.5716552734375
2022-07-18,30.1546630859375,159.16000366210938,98.13668823242188,331.80255126953125
2022-07-19,31.395118713378906,159.5399932861328,97.60729217529297,340.80926513671875
2022-07-20,31.029224395751953,158.0399932861328,97.86345672607422,342.9924011230469
2022-07-21,31.4129695892334,160.27000427246094,99.55414581298828,346.4608459472656
2022-07-22,31.225561141967773,160.6699981689453,101.22776794433594,343.3042907714844
2022-07-25,31.511140823364258,160.22999572753906,100.23725891113281,343.6445007324219
2022-07-26,30.770427703857422,160.0399932861328,100.3141098022461,339.5238342285156
2022-07-27,31.698532104492188,161.6699981689453,99.75054931640625,348.417236328125
2022-07-28,31.98410987854004,163.63999938964844,100.54463958740234,352.82135009765625
2022-07-29,32.56418228149414,164.10000610351562,100.27142333984375,357.99102783203125
2022-08-01,32.51956558227539,165.02999877929688,102.68631744384766,356.9136047363281
2022-08-02,31.93056869506836,164.0500030517578,100.51350402832031,354.6075744628906
2022-08-03,32.510643005371094,164.4499969482422,102.09603881835938,360.14581298828125
2022-08-04,32.84083557128906,167.1699981689453,102.06182098388672,359.8623046875
2022-08-05,32.55525207519531,165.2899932861328,99.63240814208984,359.1156921386719
2022-08-08,32.644493103027344,166.69000244140625,101.24061584472656,358.7943115234375
2022-08-09,32.38569641113281,167.1999969482422,100.84710693359375,357.3767395019531
2022-08-10,33.10855484008789,166.77999877929688,100.1884536743164,364.86181640625
2022-08-11,33.05500793457031,166.33999633789062,97.85309600830078,364.86181640625
2022-08-12,33.38520050048828,167.8699951171875,98.84540557861328,371.1089172363281
2022-08-15,33.0817756652832,165.7100067138672,98.75985717773438,372.69659423828125
2022-08-16,33.269187927246094,165.4199981689453,99.17049407958984,373.3487854003906
2022-08-17,32.87651443481445,164.35000610351562,98.13540649414062,370.7969055175781
2022-08-18,32.70697021484375,163.9199981689453,98.28080749511719,371.94049072265625
2022-08-19,32.0733528137207,162.72000122070312,96.6982650756836,366.8087158203125
2022-08-22,31.091697692871094,161.63999938964844,96.37318420410156,359.0778503417969
2022-08-23,31.180940628051758,162.77000427246094,95.84283447265625,358.227294921875
2022-08-24,31.261247634887695,163.25,95.14138793945312,359.3140869140625
2022-08-25,31.636070251464844,163.75,96.46728515625,364.5499572753906
2022-08-26,30.50270652770996,161.75999450683594,97.19441223144531,352.05584716796875
2022-08-29,30.60978889465332,161.86000061035156,96.39030456542969,349.73089599609375
2022-08-30,30.458086013793945,160.50999450683594,96.62984466552734,345.9316711425781
2022-08-31,30.19928741455078,159.27000427246094,95.70598602294922,343.20977783203125
2022-09-01,29.74415397644043,157.8699951171875,93.95378112792969,344.268310546875
2022-09-02,29.503202438354492,159.25999450683594,94.48527526855469,340.6580505371094
2022-09-06,29.503202438354492,158.3300018310547,92.1449966430664,339.514404296875
2022-09-07,30.19036102294922,159.94000244140625,93.60231018066406,345.600830078125
2022-09-08,30.01187515258789,158.97999572753906,92.64217376708984,347.8596496582031
2022-09-09,30.86859130859375,159.82000732421875,92.84791564941406,353.2277526855469
2022-09-12,31.60929298400879,160.6300048828125,92.08497619628906,357.1120910644531
2022-09-13,30.4045352935791,158.5399932861328,92.29927825927734,341.53692626953125
2022-09-14,30.61871337890625,157.92999267578125,92.61644744873047,342.81280517578125
2022-09-15,30.288522720336914,154.97999572753906,92.55645751953125,338.98516845703125
2022-09-16,30.1546630859375,155.83999633789062,91.7849349975586,336.320068359375
2022-09-19,30.259593963623047,155.9600067138672,91.99922943115234,338.900146484375
2022-09-20,29.63180160522461,155.07000732421875,91.08198547363281,335.08197021484375
2022-09-21,29.19234275817871,155.7899932861328,92.60789489746094,329.18463134765625
2022-09-22,29.0847225189209,155.6999969482422,90.24190521240234,326.4060363769531
2022-09-23,27.963668823242188,153.00999450683594,90.61051940917969,320.981201171875
2022-09-26,27.586992263793945,151.22999572753906,88.87887573242188,317.8719177246094
2022-09-27,27.380718231201172,151.5399932861328,86.53863525390625,316.9740905761719
2022-09-28,28.08025550842285,154.69000244140625,89.43611907958984,323.2001647949219
2022-09-29,27.703582763671875,154.66000366210938,88.97319030761719,316.4605407714844
2022-09-30,27.586992263793945,154.6699981689453,87.8244857788086,311.6382751464844
2022-10-03,28.241687774658203,158.42999267578125,89.21994018554688,319.8778381347656
2022-10-04,29.882923126220703,160.6999969482422,88.97077941894531,329.5886535644531
2022-10-05,29.470365524291992,159.80999755859375,88.12007141113281,329.0190734863281
2022-10-06,28.806699752807617,159.6300048828125,87.63028717041016,325.5542907714844
2022-10-07,28.134071350097656,157.8800048828125,86.77957153320312,316.4130554199219
2022-10-10,28.008508682250977,155.47999572753906,85.43049621582031,314.0494384765625
2022-10-11,27.712549209594727,155.16000366210938,85.8085708618164,311.98004150390625
2022-10-12,27.703582763671875,155.99000549316406,86.22962188720703,311.01190185546875
